time(sec), throughput(req/sec), avg_lat(ms), min_lat(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms), 90th_lat(ms), 95th_lat(ms), 99th_lat(ms), max_lat(ms), tp (req/s) scaled
3855,4.6,5236.765,1005.232,3489.147,5261.942,7266.682,8937.602,9046.5,9154.692,9154.692,0
3860,3.8,4966.884,998.886,1584.029,5008.924,5527.281,14966.356,15164.788,15164.788,15164.788,0
3865,3.8,5847.465,1004.548,1602.126,6377.962,9436.377,11916.8,14601.866,14601.866,14601.866,0
3870,3.6,5466.91,1004.364,1678.244,5277.865,9189.218,10148.894,13038.692,13038.692,13038.692,0
3875,3.8,5211.309,1031.125,3431.228,4375.379,8185.493,9571.857,9798.372,9798.372,9798.372,0
3880,4,4398.185,1019.994,1793.931,4517.114,5864.236,8897.48,11436.468,11436.468,11436.468,0
3885,3.8,5982.518,1426.937,3974.603,5351.677,8452.206,12153.625,12161.595,12161.595,12161.595,0
3890,3.4,5464.05,1493.62,3589.668,4550.135,7777.653,9122.908,10391.931,10391.931,10391.931,0
3895,2.8,7118.267,1401.237,5885.569,7846.226,9234.008,9876.417,11937.057,11937.057,11937.057,0
3900,5,4100.735,999.618,3272.928,3582.201,5761.617,7398.676,7520.801,9412.357,9412.357,0
3905,4.8,4467.05,1005.699,1765.912,4123.714,6513.693,9246.898,10391.268,11353.091,11353.091,0
3910,4,4846.005,1004.198,2604.948,5025.777,5786.862,9371.512,9581.943,9581.943,9581.943,0
3915,4,4425.621,1004.762,1831.117,4541.881,7040.669,7868.385,8135.762,8135.762,8135.762,0
3920,4.2,5558.177,999.81,1651.421,4842.807,8504.14,9127.597,13155.712,13572.879,13572.879,0
3925,3.8,5046.719,1003.765,1677.919,4945.388,7801.191,11409.649,11793.866,11793.866,11793.866,0
3930,4,5252.754,1033.45,4048.118,5303.071,8177.659,8618.295,8644.056,8644.056,8644.056,0
3935,4.8,5446.831,1020.391,3867.313,4834.607,7542.315,8499.234,8670.915,16398.135,16398.135,0
3940,3.8,4904.592,1327.76,4183.81,4601.064,7099.347,7416.772,7649.708,7649.708,7649.708,0
3945,3.2,5075.601,1032.881,3106.527,3623.242,8368.003,9346.042,9380.374,9380.374,9380.374,0
3950,3.2,5654.922,1004.625,4642.533,5720.94,8469.089,8777.638,9556.839,9556.839,9556.839,0
3955,3,4985.517,1087.897,1827.336,5787.815,7040.491,9457.746,10642.033,10642.033,10642.033,0
3960,3.2,5779.981,1004.958,4286.302,5536.284,8568.272,11060.53,11661.27,11661.27,11661.27,0
3965,4.2,4751.939,1584.658,3533.856,4525.338,6299.971,7594.681,7760.734,7936.886,7936.886,0
3970,3.8,5643.98,999.683,1818.254,5896.42,8805.185,9228.568,9463.167,9463.167,9463.167,0
3975,3.4,4682.197,1159.703,3163.313,5753.434,6348.162,7475.371,8138.437,8138.437,8138.437,0
3980,3.6,4738.63,1100.599,3572.527,4241.433,6981.182,7765.75,8401.548,8401.548,8401.548,0
3985,2.8,5800.157,1442.951,2655.041,6102.692,8717.709,9234.867,9379.589,9379.589,9379.589,0
3990,4,4675.873,1004.165,4208.709,4617.029,5244.67,7701.669,7869.329,7869.329,7869.329,0
3995,3.4,4708.273,1147.058,1633.76,4902.114,6393.174,9474.526,9622.242,9622.242,9622.242,0
4000,3.8,5231.871,1442.686,1600.574,4224.355,8321.516,10418.753,11002.451,11002.451,11002.451,0
4005,4.2,4540.369,1003.969,4345.255,4508.467,5135.157,7040.119,8183.971,8258.705,8258.705,0
4010,4.2,5097.486,1004.686,4328.464,4568.023,7222.498,7373.325,7950.039,10740.727,10740.727,0
4015,4.2,4926.91,1004.311,3179.936,4735.359,5511.625,8411.266,10065.749,10861.142,10861.142,0
4020,3.2,6357.381,1552.2,4734.626,5428.697,8973.15,10000.773,16458.635,16458.635,16458.635,0
4025,3.4,5243.73,1660.076,2430.241,4718.798,8035.284,9681.965,12940.834,12940.834,12940.834,0
4030,3.2,5570.139,1634.94,5042.426,5779.35,7892.644,8519.761,9830.661,9830.661,9830.661,0
4035,6.6,4411.045,1026.688,2764.405,3148.009,6131.243,7283.104,10591.861,11869.382,11869.382,0
4040,2.8,6699.708,1004.265,5491.905,6594.376,9780.631,11367.862,11717.796,11717.796,11717.796,0
4045,4,5810.796,1035.938,2051.879,4692.237,8100.635,11267.696,14800.018,14800.018,14800.018,0
4050,4,5250.341,1029.669,3063.456,5494.191,7900.761,8401.97,11635.8,11635.8,11635.8,0
4055,3,5796.923,1466.705,4272.723,5518.815,6086.083,8424.161,17093.312,17093.312,17093.312,0
4060,4,4980.36,1000.126,1851.646,5001.942,8552.675,9848.621,11829.636,11829.636,11829.636,0
4065,3.6,5132.962,1392.945,4151.195,5270.547,6390.098,6773.056,10154.93,10154.93,10154.93,0
4070,3,6036.21,1568.028,1651.444,5843.027,9711.203,10437.321,13845.262,13845.262,13845.262,0
4075,3.4,5163.721,1550.903,4274.896,5109.859,6696.564,7283.129,7415.591,7415.591,7415.591,0
4080,4.6,4322.135,1004.898,3674.851,4611.445,5170.563,5991.227,7437.255,8456.657,8456.657,0
4085,3.4,5965.519,1551.33,5134.147,6138.448,6672.188,9027.709,10925.196,10925.196,10925.196,0
4090,4.2,5294.702,1019.756,3842.746,5304.469,8128.165,8881.374,9256.727,12215.001,12215.001,0
4095,3.4,5778.302,1004.015,4753.057,6113.128,6698.477,9973.756,11327.859,11327.859,11327.859,0
4100,3.4,4740.876,1091.962,1794.015,5060.343,6924.047,8361.916,9114.582,9114.582,9114.582,0
4105,2.8,5551.092,1004.548,4675.726,6052.811,6503.538,7653.275,11466.515,11466.515,11466.515,0
4110,5.2,4129.679,1003.117,1472.149,2821.675,6581.732,9093.248,9480.392,9894.548,9894.548,0
4115,4.2,5184.651,1003.914,1793.33,4458.98,8636.968,9623.563,10057.534,12305.817,12305.817,0
4120,5.2,4446.184,1004.67,1725.998,4626.164,7350.107,7598.879,7890.387,8016.52,8016.52,0
4125,4.4,4860.566,1003.55,1501.493,5568.963,6423.746,9542.903,10027.542,10279.487,10279.487,0
4130,3.6,5911.648,1692.655,4653.391,5953.577,7391.328,9464.213,10240.248,10240.248,10240.248,0
4135,3.6,4763.26,1003.889,1685.783,6079.271,6547.957,9127.726,9520.862,9520.862,9520.862,0
4140,4.2,5065.536,1517.586,3849.131,4366.979,7948.702,8315.996,8943.027,9160.502,9160.502,0
4145,3.4,4998.295,1675.321,4358.251,5102.215,5502.259,7658.237,9904.033,9904.033,9904.033,0
4150,3.6,4465.546,1237.243,1784.525,4426.045,6689.325,7124.213,7366.353,7366.353,7366.353,0
4155,3.2,5934.815,1026.995,2047.577,6196.701,9696.608,10530.288,10542.462,10542.462,10542.462,0
4160,3.4,5600.318,1426.103,4381.415,5015.173,8440.008,9217.277,11788.257,11788.257,11788.257,0
4165,4.8,4697.178,1003.044,3413.614,4834.546,6864.593,7982.207,9837.653,10581.955,10581.955,0
4170,3.4,5559.797,1069.581,1627.252,5410.406,8955.753,9791.05,10744.674,10744.674,10744.674,0
4175,4.4,5272.158,1893.813,3697.816,4316.364,7316.261,7841.362,8026.476,10966.808,10966.808,0
4180,4.6,4511.948,1004.479,2153.69,4676.54,5403.595,7649.786,8409.504,9630.116,9630.116,0
4185,3.6,4644.434,1501.178,1726.074,5856.073,6499.872,9173.542,9877.179,9877.179,9877.179,0
4190,3.8,5131.108,1003.771,4057.794,5177.374,6488.555,7223.967,7643.171,7643.171,7643.171,0
4195,3.8,4743.237,1003.744,1869.304,4741.479,7031.203,8562.804,8881.832,8881.832,8881.832,0
4200,5.2,4140.682,1005.176,2762.536,4357.907,5795.269,6275.049,6322.445,9894.822,9894.822,0
4205,4.2,4811.714,1005.113,1680.513,4033.141,7192.472,8261.73,8845.626,11729.052,11729.052,0
4210,3.6,6216.023,1309.088,4199.214,5659.927,8468.019,11925.693,12049.882,12049.882,12049.882,0
4215,3.8,5075.001,1006.034,3523.414,4734.588,7875.379,8443.83,8701.328,8701.328,8701.328,0
4220,5.2,4874.174,1003.007,1748.156,3973.653,8467.097,10496.743,12547.161,13375.917,13375.917,0
4225,4.2,4999.643,1033.479,4198.445,4607.69,7633.501,7916.505,8077.187,8636.347,8636.347,0
4230,4,5537.722,999.902,3464.516,6791.016,8295.996,9404.705,11200.627,11200.627,11200.627,0
4235,4.2,4804.471,1006.081,1693.523,5002.588,5587.237,8786.329,8978.36,9931.676,9931.676,0
4240,3.6,5524.361,1004.144,4432.46,4951.672,7674.474,8142.18,8945.207,8945.207,8945.207,0
4245,4,5981.769,1005.284,3981.209,6588.42,8726.796,9172.253,9682.921,9682.921,9682.921,0
4250,4.4,4416.524,1005.131,3578.197,4578.578,5907.12,6281.219,6390.721,8904.997,8904.997,0
4255,3.8,5317.401,1018.66,3665.733,5352.496,7074.361,7608.664,9981.16,9981.16,9981.16,0
4260,3.8,4668.501,1032.972,1551.556,4257.616,7440.773,8300.333,8451.738,8451.738,8451.738,0
4265,3.2,5405.939,1004.421,5111.17,5378.005,5864.763,9567.33,9982.351,9982.351,9982.351,0
4270,3.8,5750.06,1005.273,2043.156,5417.036,9414.007,10143.853,15729.881,15729.881,15729.881,0
4275,3.8,4915.697,1023.106,1667.747,5060.078,8082.794,8535.71,8610.319,8610.319,8610.319,0
4280,3.8,4980.414,1234.086,4165.982,4699.454,7014.012,7563.589,11957.15,11957.15,11957.15,0
4285,5.6,4599.938,1242.18,3055.31,4927.739,5346.913,8920.573,10048.238,10742.12,10742.12,0
4290,3.4,5870.643,1003.305,3823.245,5745.652,8252.055,10305.913,10490.248,10490.248,10490.248,0
4295,3.2,5494.787,1004.145,1839.569,6378.808,6728.938,11706.67,11740.021,11740.021,11740.021,0
4300,4,5801.441,1026.606,4358.689,6905.877,7815.195,8750.982,11303.659,11303.659,11303.659,0
4305,3.8,4690.526,1000.548,1767.969,5084.146,6221.195,9436.634,9562.6,9562.6,9562.6,0
4310,5.6,3534.528,1003.571,1752.501,3773.561,5378.778,6205.177,6540.333,7017.014,7017.014,0
4315,4.4,4129.455,1019.292,1769.051,4226.586,5204.279,8240.524,8806.38,8923.662,8923.662,0
4320,4.2,4506.445,1004.035,2481.153,5018.465,5869.795,6580.209,6654.624,9453.292,9453.292,0
4325,4.2,5893.794,1002.8,4268.124,6649.901,7984.469,9052.482,9914.841,12289.218,12289.218,0
4330,5.4,4586.416,1002.901,1601.626,4228.922,7426.799,9156.06,9294.58,11139.063,11139.063,0
4335,3.8,5034.806,1029.716,1601.717,4725.763,8944.856,9456.687,12395.211,12395.211,12395.211,0
4340,4.8,3914.875,1003.686,3089.629,4341.661,5276.705,6087.956,6104.887,6313.733,6313.733,0
4345,3.2,5424.259,1476.993,4465.901,5493.45,8768.087,8837.516,9588.073,9588.073,9588.073,0
4350,4,6694.399,1004.566,4540.507,6271.754,10222.552,13564.908,14074.345,14074.345,14074.345,0
4355,3.4,4414.719,1376.248,1743.079,4434.005,5569.421,8585.506,9921.559,9921.559,9921.559,0
4360,3.6,4894.789,1004.343,1726.865,5084.616,7641.962,8143.125,8359.6,8359.6,8359.6,0
4365,4.6,4576.753,1003.033,1295.159,3944.231,7134.326,10723.61,10763.582,11133.633,11133.633,0
4370,4.2,5162.963,1033.454,3741.173,4960.796,7140.007,7624.319,8109.257,10574.244,10574.244,0
4375,3.6,5446.811,1000.103,4192.189,4565.654,7474.353,11834.601,12193.69,12193.69,12193.69,0
4380,4.4,4424.611,1003.432,1886.341,4511.183,5062.245,8058.259,8881.304,9014.524,9014.524,0
4385,4,6214.365,1004.266,4884.895,5543.115,9544.692,10080.485,13616.632,13616.632,13616.632,0
4390,4.2,5859.606,1003.708,1949.002,4970.581,8239.407,8813.801,11133.883,14440.842,14440.842,0
4395,3.8,5307.229,1760.716,3824.455,5013.006,7367.34,7944.908,9231.881,9231.881,9231.881,0
4400,4,5198.2,1106.161,3931.921,4853.535,7519.611,7910.475,10449.942,10449.942,10449.942,0
4405,3.2,4256.232,1006.918,1669.723,4963.217,6563.686,8711.316,8829.258,8829.258,8829.258,0
4410,4,5217.593,1727.272,4475.858,4810.138,6453.924,7123.087,10398.042,10398.042,10398.042,0
4415,3.8,5689.481,1004.012,1726.921,5786.796,8267.296,9687.059,10089.054,10089.054,10089.054,0
4420,3.4,5751.943,1003.975,5067.168,5795.274,7675.963,8501.799,8602.373,8602.373,8602.373,0
4425,3.4,5723.249,1003.745,2411.577,4366.793,8803.497,11503.063,11927.433,11927.433,11927.433,0
4430,3.8,5412.745,1003.085,3839.373,4534.722,7866.245,9947.924,10197.215,10197.215,10197.215,0
4435,4.4,4600.005,1003.775,2307.86,4485.203,6649.173,7776.761,8068.945,9013.822,9013.822,0
4440,5.6,3854.456,1001.901,2336.187,3742.066,5280.243,6757.777,6947.043,8760.643,8760.643,0
4445,4,5445.857,1433.275,3715.072,5811.742,7189.846,9571.727,9779.881,9779.881,9779.881,0
4450,3.6,6036.19,1535.103,2913.292,6204.956,7584.552,11278.988,13343.207,13343.207,13343.207,0
4455,3,5624.177,1668.512,4893.115,5618.833,7255.991,9153.577,9512.836,9512.836,9512.836,0
4460,5.6,4951.548,1005.227,1744.332,4492.465,6889.983,9413.723,9872.873,14118.541,14118.541,0
4465,4,6188.395,1003.465,3706.234,7399.485,8396.381,10363.642,12097.013,12097.013,12097.013,0
4470,4,4369.982,1004.388,3482.292,4501.184,6037.915,7090.104,7357.334,7357.334,7357.334,0
4475,3.4,4982.461,1003.54,1735.598,4943.83,8083.77,9388.846,10074.349,10074.349,10074.349,0
4480,3.4,4793.102,1024.287,4700.999,4817.403,5861.684,7432.207,8522.717,8522.717,8522.717,0
4485,3.8,4928.438,1006.295,1685.283,3791.089,8276.896,9028.414,9612.772,9612.772,9612.772,0
4490,3,4599.084,1003.665,1443.194,5586.134,6128.986,6575.161,9593.892,9593.892,9593.892,0
4495,3.6,4599.883,999.562,1238.935,5273.95,5944.182,10403.252,10779.898,10779.898,10779.898,0
4500,4.8,4897.705,1033.763,4015.623,4459.961,6839.785,7440.42,7499.871,9094.429,9094.429,0
4505,3.2,5306.71,1027.655,1861.106,5687.201,8985.12,9629.309,9828.89,9828.89,9828.89,0
4510,4.8,4706.353,1004.443,3739.814,4901.397,6298.83,7107.094,7424.175,7792.087,7792.087,0
4515,3.4,5979.667,1093.739,5117.396,6462.256,7073.623,9296.662,10372.167,10372.167,10372.167,0
4520,3.2,5935.257,1451.74,5151.346,5443.635,8408.42,9911.553,11817.334,11817.334,11817.334,0
4525,4.2,4633.598,1003.865,1727.233,4280.146,6214.969,8086.895,8193.716,10902.926,10902.926,0
4530,4.2,5495.992,1312.324,2194.673,5159.301,7717.952,9577.018,11811.599,13624.854,13624.854,0
4535,4.2,5684.096,1061.098,4076.02,4659.988,7869.314,8661.63,8980.839,12071.088,12071.088,0
4540,4.8,4205.068,1003.506,1735.725,4316.396,7176.097,7428.16,7447.392,8521.726,8521.726,0
4545,4,4467.13,1003.506,1560.04,5246.856,6630.88,9780.814,10060.096,10060.096,10060.096,0
4550,4,3741.832,1002.994,1810.85,4615.587,4969.613,5512.484,7586.587,7586.587,7586.587,0
4555,4.6,4890.781,1002.936,1845.166,5036.337,7340.355,8116.591,8550.101,8918.251,8918.251,0
4560,4.6,3472.096,1005.899,1794.636,2321.555,5098.267,6933.234,7626.401,7743.378,7743.378,0
4565,3.8,5797.102,1000.529,1610.472,5670.003,9120.419,9329.029,18169.493,18169.493,18169.493,0
4570,4.4,5014.634,1004.218,1886.492,5086.202,7323.986,8850.807,9093.464,9601.331,9601.331,0
4575,4.2,5039.094,1592.756,3718.05,4835.356,7267.273,7645.961,7762.504,7821.358,7821.358,0
4580,3.4,4770.443,1005.37,2003.373,5278.296,6314.3,8269.303,8819.953,8819.953,8819.953,0
4585,4.4,5273.516,1003.574,4083.135,4695.329,7267.852,7597.503,9471.503,12492.135,12492.135,0
4590,4,4178.877,1003.35,1601.628,3980.846,7263.67,8090.551,8500.4,8500.4,8500.4,0
4595,3.6,4967.782,1003.224,1593.7,6339.508,6500.117,8184.644,12049.313,12049.313,12049.313,0
4600,3.6,5383.232,1526.39,3221.298,5294.957,5653.81,11184.909,13255.809,13255.809,13255.809,0
4605,4,5190.078,1000.165,3974.973,4760.625,7274.716,8192.343,9739.108,9739.108,9739.108,0
4610,4.2,5234.588,1106.248,3598.127,5410.642,7048.171,8173.903,8293.287,11684.318,11684.318,0
4615,4.2,5096.32,1004.421,1743.173,4834.939,7657.353,8686.07,8937.816,11654.289,11654.289,0
4620,3.2,5271.674,1004.138,1877.978,5253.107,8802.992,9363.791,9990.948,9990.948,9990.948,0
4625,4.2,4736.244,1090.381,3360.023,4678.416,7430.384,7720.07,7741.309,8171.824,8171.824,0
4630,4.4,4919.319,1004.605,3641.007,4696.532,7238.675,8286.826,8806.72,10820.277,10820.277,0
4635,3.8,5650.696,1450.971,3990.685,4341.717,8251.849,8602.92,8654.364,8654.364,8654.364,0
4640,3.6,4332.744,1003.91,1769.443,4951.084,5643.358,7377.839,8119.135,8119.135,8119.135,0
4645,3.6,5589.936,1091.583,3730.878,6304.522,6738.102,9336.472,13272.297,13272.297,13272.297,0
4650,3.4,5059.98,1021.889,1859.719,5386.763,7572.798,8727.928,9218.928,9218.928,9218.928,0
4655,3.4,5423.964,1005.002,4833.93,5459.947,7667.546,8852.887,9213.253,9213.253,9213.253,0
4660,3.4,5998.438,1121.405,2477.176,5527.274,8516.367,12443.066,12754.318,12754.318,12754.318,0
4665,3.4,4620.199,1376.41,1751.645,4591.082,6714.195,8476.972,9453.072,9453.072,9453.072,0
4670,4.6,3949.91,1003.862,1752.443,4190.776,4659.775,7031.033,7693.142,8861.459,8861.459,0
4675,3.8,5047.245,1004.364,1694.314,5430.192,7648.528,8333.762,8594.275,8594.275,8594.275,0
4680,4.4,4393.702,1004.51,2012.488,4319.476,6225.142,7334.434,7703.947,7804.749,7804.749,0
4685,4.2,5083.44,1004.798,1702.294,4824.697,8130.91,8548.532,9007.713,12391.265,12391.265,0
4690,4.4,4689.553,1155.589,3548.13,4425.818,6940.377,7073.192,7166.218,7291.423,7291.423,0
4695,4.6,4410.121,1003.553,1705.462,4342.816,7160.569,7657.593,7688.046,10477.815,10477.815,0
4700,4.4,5006.999,1004.131,2437.216,4957.712,7423.467,8127.639,8218.351,10405.223,10405.223,0
4705,2.8,6393.716,1592.707,5226.013,5878.345,9403.06,9795.206,9947.03,9947.03,9947.03,0
4710,3.8,4228.821,1075.385,1559.669,4150.731,5654.452,8185.632,10241.103,10241.103,10241.103,0
4715,4,5675.96,1005.19,1646.406,6787.538,8442.367,10538.698,15341.551,15341.551,15341.551,0
4720,4.4,4218.826,1003.485,1567.86,4131.371,4943.107,7464.29,7848.975,11058.818,11058.818,0
4725,3.2,5510.236,1366.955,2871.865,7126.847,7520.237,8456.038,9917.952,9917.952,9917.952,0
4730,3.8,4989.36,1002.877,1676.068,4659.283,8127.108,8653.88,11253.131,11253.131,11253.131,0
4735,4.6,5072.922,1585.073,3734.18,4409.277,7275.183,7827.161,7860.115,7884.479,7884.479,0
4740,3.6,4894.886,1085.029,1760.774,5259.738,6511.761,8309.322,8392.905,8392.905,8392.905,0
4745,3.6,4451.102,1004.549,1583.121,4709.868,5187.685,9197.127,11236.661,11236.661,11236.661,0
4750,4.2,5133.246,1005.461,3340.424,4349.862,7432.24,8066.412,8417.165,15577.256,15577.256,0
4755,3.2,5440.601,1003.64,1927.617,5731.138,8750.329,9181.459,10994.143,10994.143,10994.143,0
4760,4.4,5928.979,1003.293,4183.401,4741.496,8115.504,8799.747,9016.947,13066.745,13066.745,0
4765,4,4561.586,1027.098,3906.858,4617.688,7082.1,7657.919,7859.158,7859.158,7859.158,0
4770,4,4554.123,1003.205,3874.018,4684.493,5077.389,7901.003,8219.712,8219.712,8219.712,0
4775,3.6,4900.205,1559.763,4066.552,4316.347,6680.571,6940.199,7374.915,7374.915,7374.915,0
4780,6.2,4327.821,1004.636,2996.799,3873.525,5662.39,6648.729,8320.646,12036.964,12036.964,0
4785,3.4,5824.314,1004.333,4533.862,5720.757,8109.142,9763.677,11566.583,11566.583,11566.583,0
4790,3,5572.764,1583.137,4089.554,4675.288,6694.87,9827.8,13020.36,13020.36,13020.36,0
4795,3.8,4785.219,1025.404,4461.977,4901.757,5796.372,7174.657,9049.275,9049.275,9049.275,0
4800,5.8,4874.43,1003.945,3529.76,4643.654,6701.658,8183.364,8635.492,9722.273,9722.273,0
4805,3.2,5652.006,1031.037,3306.093,6005.582,8370.037,8622.604,9489.559,9489.559,9489.559,0
4810,4.8,4896.601,1002.903,3506.944,4481.132,7492.536,8503.215,8610.886,10064.666,10064.666,0
4815,3.4,4031.88,1003.943,1719.117,4338.82,5278.518,7432.251,7758.243,7758.243,7758.243,0
4820,3.6,4860.612,1017.766,2236.918,3831.933,7781.467,11884.721,11959.308,11959.308,11959.308,0
4825,3.6,5328.901,1005.143,5091.718,5389.664,6028.526,8968.443,9167.278,9167.278,9167.278,0
4830,4.6,4807.478,1002.855,3740.816,4861.898,5636.863,7666.777,7760.916,8320.752,8320.752,0
4835,3.2,4937.304,1425.84,4877.483,5085.309,6045.88,7583.922,8544.4,8544.4,8544.4,0
4840,5.4,4402.588,999.846,1867.637,4429.42,6812.733,7447.018,7655.939,9468.081,9468.081,0
4845,3.2,5530.104,1500.885,4442.819,5152.89,9473.524,10651.713,12072.922,12072.922,12072.922,0
4850,3.6,4827.662,1032.921,1995.426,4476.656,7967.158,8192.033,8284.47,8284.47,8284.47,0
4855,4,4369.012,1004.06,1629.79,4814.855,8047.314,9116.32,9157.924,9157.924,9157.924,0
4860,4.2,4724.131,1005.598,1911.125,4233.524,8009.696,9580.867,10282.022,11252.395,11252.395,0
4865,4,5566.461,1000.087,4016.136,5094.955,8142.388,8610.735,15503.879,15503.879,15503.879,0
4870,3.6,5128.734,1004.86,3029.84,4944.137,7616.135,8259.747,9388.201,9388.201,9388.201,0
4875,3.8,5340.252,1004.448,1777.001,5247.618,7409.412,9807.566,10316.289,10316.289,10316.289,0
4880,3.4,5447.06,1026.644,4558.797,4691.912,5395.252,11049.59,12698.482,12698.482,12698.482,0
4885,3.4,5924.63,1004.363,2370.612,5752.995,10004.652,11207.879,12844.651,12844.651,12844.651,0
4890,4.6,4881.255,1003.738,1593.029,4801.352,8168.104,8725.024,8739.468,13379.597,13379.597,0
4895,2.8,6132.672,1701.38,5202.79,5863.389,6037.588,10501.613,12643.225,12643.225,12643.225,0
4900,3.8,5201.031,1003.935,3748.894,4935.231,7591.387,8017.841,8101.13,8101.13,8101.13,0
4905,3.6,4865.755,1003.055,1842.541,5061.62,8320.099,8762.188,8872.023,8872.023,8872.023,0
4910,4,5756.778,1009.23,3991.994,5360.728,8210.095,8871.465,11232.98,11232.98,11232.98,0
4915,4.8,4091.743,1089.842,3465.82,3910.592,4584.619,7375.975,8537.218,10134.801,10134.801,0
4920,4.4,4007.306,1006.036,1794.364,3890.168,4701.13,8176.908,8619.686,9772.554,9772.554,0
4925,3.8,4483.686,1002.973,1593.939,4676.571,6322.803,9907.671,11153.891,11153.891,11153.891,0
4930,4.4,4428.516,1151.771,3296.635,4317.033,6063.615,6673.769,8544.693,9615.057,9615.057,0
4935,4.6,4685.12,1003.158,3589.358,3991.473,6549.484,6790.702,9357.118,9623.477,9623.477,0
4940,3.8,4287.415,1003.429,1242.972,4734.318,5594.593,9386.238,10336.134,10336.134,10336.134,0
4945,3.6,4066.489,1003.991,1601.218,4341.992,5411.102,7813.228,13241.082,13241.082,13241.082,0
4950,3,6465.747,1029.741,2444.878,6289.111,9481.796,11111.676,13567.423,13567.423,13567.423,0
4955,5,4530.476,1003.884,1763.684,4432.703,6305.324,9733.611,9820.427,10054.867,10054.867,0
4960,3.4,5112.474,1004.55,3898.952,5328.687,5957.934,8636.024,11703.755,11703.755,11703.755,0
4965,4.2,4111.624,1005.185,3322.863,4391.572,5340.012,6623.066,6714.497,7025.116,7025.116,0
4970,3.6,5538.634,1106.738,3247.676,4817.04,7639.831,11587.231,12161.527,12161.527,12161.527,0
4975,4,3759.34,1004.598,1702.404,4341.712,4779.624,7080.379,8485.69,8485.69,8485.69,0
4980,3.6,5295.584,1025.37,1993.737,5279.353,8519.613,8687.875,8787.02,8787.02,8787.02,0
4985,3.6,4785.132,1002.354,1635.625,5075.489,5662.608,8862.385,9422.416,9422.416,9422.416,0
4990,4.8,5187.697,1005.282,3890.669,5478.042,6774.209,8425.04,9152.868,9531.226,9531.226,0
4995,3.2,5596.9,1027.057,4961.226,5312.258,6161.713,8576.198,10509.722,10509.722,10509.722,0
5000,3.4,5724.106,1400.844,4824.872,5184.932,8108.113,9453.271,10380.938,10380.938,10380.938,0
5005,4.4,4194.934,1004.5,2302.948,3440.589,5221.084,8045.215,9676.463,10076.853,10076.853,0
5010,3.4,5668.247,1551.233,3330.735,5787.06,6589.49,10500.116,12280.785,12280.785,12280.785,0
5015,3.8,5049.067,1567.421,3873.432,4418.354,7250.284,8555.591,10927.806,10927.806,10927.806,0
5020,3.4,4781.4,1384.498,4425.722,4885.871,5411.867,8153.294,11028.416,11028.416,11028.416,0
5025,4.4,4625.582,1000.311,1601.753,3880.235,8056.5,8257.799,8358.499,11214.202,11214.202,0
5030,3.8,3944.456,1004.912,1534.444,4108.378,6066.981,7842.499,8978.067,8978.067,8978.067,0
5035,5,4154.167,1004.472,2754.759,3715.498,5645.769,6574.071,8180.132,9537.027,9537.027,0
5040,3.6,5802.628,1028.416,4530.235,5844.981,8568.06,9160.369,9629.221,9629.221,9629.221,0
5045,3.4,5002.116,1004.091,4501.488,5086.091,5302.248,8661.935,9128.174,9128.174,9128.174,0
5050,3.8,4825.406,1004.031,1617.46,4633.99,7382.557,10031.738,13975.414,13975.414,13975.414,0
5055,3.4,5990.22,1542.986,4876.859,5762.436,7952.38,9328.966,10860.053,10860.053,10860.053,0
5060,4,5024.268,1004.934,1928.684,5352.558,7649.78,8395.2,9070.826,9070.826,9070.826,0
5065,4.2,3951.587,1004.779,1751.042,4636.588,4945.804,5494.161,8545.352,8922.511,8922.511,0
5070,3.4,4732.635,1134.597,1718.583,4675.66,7794.329,8495.768,8896.598,8896.598,8896.598,0
5075,3.6,4771.454,1004.75,1608.938,5658.753,6229.236,9558.364,10513.83,10513.83,10513.83,0
5080,3.4,5155.802,1004.34,1639.702,5753.072,6002.091,10027.821,10286.926,10286.926,10286.926,0
5085,3.4,6072.823,1003.727,5169.283,6406.304,8542.329,9078.336,9773.078,9773.078,9773.078,0
5090,5.2,4772.949,1003.188,1818.555,5414.756,6570.678,8310.21,8523.372,8782.6,8782.6,0
5095,3.2,6318.312,1668.666,5528.248,6114.1,8914.159,9723.874,9841.189,9841.189,9841.189,0
5100,4.4,4518.068,999.631,1692.428,1810.186,8828.567,9272.283,9572.807,11754.033,11754.033,0
5105,4,4797.314,1002.979,2855.403,5007.862,6931.622,8811.888,9596.138,9596.138,9596.138,0
5110,3.4,5149.52,1502.273,3758.202,4869.22,7060.333,8270.685,8362.133,8362.133,8362.133,0
5115,3.4,5303.922,1575.848,4316.564,4909.062,7314.879,7917.331,8234.015,8234.015,8234.015,0
5120,3.2,5108.278,1534.349,3689.234,4774.638,9061.226,9177.696,9521.111,9521.111,9521.111,0
5125,3.6,4449.016,1028.506,3473.342,4070.551,5086.105,6965.707,10932.607,10932.607,10932.607,0
5130,3.6,5060.886,1031.284,1676.383,4801.525,8161.318,12105.121,12180.126,12180.126,12180.126,0
5135,4,5595.319,1004.363,3221.243,6813.899,8466.545,9612.438,11765.533,11765.533,11765.533,0
5140,5,4584.093,1006.139,2806.333,4124.65,6005.689,7459.419,7752.003,15774.416,15774.416,0
5145,4,5038.8,1617.937,4059.046,4400.468,6766.034,7451.776,9364.752,9364.752,9364.752,0
